"Date","Price","Open","High","Low","Vol.","Change %"
"01/18/2023","0.9999","1.0002","1.0002","0.9991","201.06M","-0.03%"
"01/17/2023","1.0002","1.0000","1.0003","0.9998","247.24M","0.02%"
"01/16/2023","1.0000","1.0003","1.0005","0.9996","130.03M","-0.02%"
"01/15/2023","1.0002","1.0002","1.0005","1.0000","55.27M","0.00%"
"01/14/2023","1.0002","1.0002","1.0003","0.9995","125.74M","0.01%"
"01/13/2023","1.0001","1.0002","1.0003","0.9997","254.66M","0.00%"
"01/12/2023","1.0001","0.9999","1.0003","0.9996","197.29M","0.02%"
"01/11/2023","0.9999","1.0001","1.0002","0.9996","217.77M","-0.03%"
"01/10/2023","1.0002","1.0000","1.0002","0.9995","155.76M","0.02%"
"01/09/2023","1.0000","0.9997","1.0003","0.9997","157.30M","0.02%"
"01/08/2023","0.9998","0.9998","0.9999","0.9997","30.65M","0.00%"
"01/07/2023","0.9998","0.9997","0.9999","0.9996","32.68M","0.01%"
"01/06/2023","0.9997","0.9996","1.0002","0.9992","159.94M","0.01%"
"01/05/2023","0.9996","0.9997","0.9999","0.9993","179.40M","-0.01%"
"01/04/2023","0.9997","0.9995","0.9999","0.9994","110.69M","0.02%"
"01/03/2023","0.9995","0.9997","0.9997","0.9994","139.27M","-0.02%"
"01/02/2023","0.9997","0.9996","0.9998","0.9995","39.57M","0.01%"
"01/01/2023","0.9996","0.9994","0.9997","0.9993","28.84M","0.02%"
"12/31/2022","0.9994","0.9995","0.9996","0.9994","29.39M","-0.01%"
"12/30/2022","0.9995","0.9995","0.9996","0.9994","95.41M","0.00%"
"12/29/2022","0.9995","0.9994","0.9997","0.9993","119.42M","0.01%"
"12/28/2022","0.9994","0.9996","0.9999","0.9993","112.72M","-0.02%"
"12/27/2022","0.9996","0.9998","1.0000","0.9995","115.88M","-0.02%"
"12/26/2022","0.9998","0.9999","1.0000","0.9997","34.60M","-0.01%"
"12/25/2022","0.9999","0.9999","1.0000","0.9998","10.23M","0.00%"
"12/24/2022","0.9999","1.0000","1.0000","0.9998","32.28M","-0.01%"
"12/23/2022","1.0000","0.9999","1.0004","0.9997","124.18M","0.02%"
"12/22/2022","0.9998","1.0000","1.0001","0.9997","147.34M","-0.02%"
"12/21/2022","1.0000","1.0001","1.0001","0.9999","147.95M","-0.01%"
"12/20/2022","1.0001","0.9999","1.0002","0.9999","162.00M","0.01%"
"12/19/2022","1.0000","1.0001","1.0002","0.9998","160.87M","-0.01%"
"12/18/2022","1.0001","1.0001","1.0002","1.0000","16.46M","0.00%"
"12/17/2022","1.0001","1.0001","1.0003","1.0000","62.85M","0.00%"
"12/16/2022","1.0001","1.0000","1.0002","0.9997","202.50M","0.00%"
"12/15/2022","1.0001","1.0001","1.0002","0.9998","141.67M","0.01%"
"12/14/2022","1.0000","0.9997","1.0002","0.9997","157.85M","0.03%"
"12/13/2022","0.9997","1.0001","1.0009","0.9990","246.17M","-0.04%"
"12/12/2022","1.0001","1.0000","1.0003","0.9997","162.86M","0.01%"
"12/11/2022","1.0000","1.0000","1.0001","0.9999","26.23M","0.00%"
"12/10/2022","1.0000","1.0001","1.0001","0.9999","35.46M","-0.01%"
"12/09/2022","1.0001","1.0000","1.0002","0.9998","119.71M","0.01%"
"12/08/2022","1.0000","1.0000","1.0003","0.9999","123.69M","0.00%"
"12/07/2022","1.0000","0.9999","1.0003","0.9999","168.32M","0.01%"
"12/06/2022","0.9999","0.9999","1.0002","0.9998","156.62M","0.00%"
"12/05/2022","0.9999","1.0001","1.0002","0.9997","235.80M","-0.02%"
"12/04/2022","1.0001","1.0001","1.0002","1.0000","110.78M","0.00%"
"12/03/2022","1.0001","1.0000","1.0002","0.9999","129.14M","0.01%"
"12/02/2022","1.0000","1.0000","1.0004","0.9999","213.91M","-0.01%"
"12/01/2022","1.0001","1.0002","1.0003","0.9999","197.06M","-0.01%"
"11/30/2022","1.0002","0.9997","1.0015","0.9995","123.84M","0.05%"
"11/29/2022","0.9997","0.9995","0.9998","0.9991","337.54M","0.02%"
"11/28/2022","0.9995","0.9994","0.9997","0.9993","451.29M","0.01%"
"11/27/2022","0.9994","0.9993","0.9996","0.9992","175.66M","0.01%"
"11/26/2022","0.9993","0.9993","0.9995","0.9992","218.54M","0.00%"
"11/25/2022","0.9993","0.9992","0.9995","0.9990","289.11M","0.01%"
"11/24/2022","0.9992","0.9988","0.9994","0.9987","381.94M","0.04%"
"11/23/2022","0.9988","0.9987","0.9990","0.9986","315.42M","0.00%"
"11/22/2022","0.9988","0.9987","0.9990","0.9985","285.32M","0.01%"
"11/21/2022","0.9987","0.9986","0.9991","0.9982","290.45M","0.01%"
"11/20/2022","0.9986","0.9989","0.9991","0.9985","118.36M","-0.02%"
"11/19/2022","0.9988","0.9988","0.9990","0.9987","111.71M","0.00%"
"11/18/2022","0.9988","0.9991","0.9992","0.9987","151.99M","-0.02%"
"11/17/2022","0.9990","0.9991","0.9996","0.9990","127.97M","0.00%"
"11/16/2022","0.9990","0.9987","0.9994","0.9985","172.38M","0.03%"
"11/15/2022","0.9987","0.9987","0.9990","0.9983","192.04M","0.00%"
"11/14/2022","0.9987","0.9987","0.9992","0.9981","201.07M","0.02%"
"11/13/2022","0.9985","0.9983","1.0002","0.9979","136.81M","0.02%"
"11/12/2022","0.9983","0.9979","0.9987","0.9970","178.23M","0.04%"
"11/11/2022","0.9979","0.9976","1.0001","0.9968","221.63M","0.03%"
"11/10/2022","0.9976","0.9985","0.9996","0.9648","521.77M","-0.09%"
"11/09/2022","0.9985","1.0000","1.0001","0.9979","364.17M","-0.15%"
"11/08/2022","1.0000","1.0001","1.0011","0.9997","320.12M","-0.01%"
"11/07/2022","1.0001","1.0001","1.0002","0.9999","195.51M","0.00%"
"11/06/2022","1.0001","1.0000","1.0002","0.9999","34.76M","0.00%"
"11/05/2022","1.0001","1.0000","1.0002","0.9999","56.37M","0.01%"
"11/04/2022","1.0000","0.9999","1.0002","0.9998","148.78M","0.01%"
"11/03/2022","0.9999","0.9999","1.0000","0.9997","135.62M","0.00%"
"11/02/2022","0.9999","0.9998","1.0001","0.9997","166.76M","0.01%"
"11/01/2022","0.9998","1.0000","1.0000","0.9996","125.70M","-0.02%"
"10/31/2022","1.0000","1.0002","1.0003","0.9998","193.76M","-0.02%"
"10/30/2022","1.0002","1.0003","1.0003","1.0001","46.31M","0.00%"
"10/29/2022","1.0002","1.0002","1.0005","1.0001","81.78M","0.00%"
"10/28/2022","1.0002","1.0001","1.0003","1.0000","160.31M","0.01%"
"10/27/2022","1.0001","1.0002","1.0003","1.0000","148.29M","-0.01%"
"10/26/2022","1.0002","1.0002","1.0004","1.0000","156.24M","0.00%"
"10/25/2022","1.0002","0.9999","1.0004","0.9999","223.19M","0.03%"
"10/24/2022","0.9999","1.0000","1.0002","0.9999","147.97M","-0.01%"
"10/23/2022","1.0000","1.0000","1.0001","0.9999","106.44M","0.00%"
"10/22/2022","1.0000","1.0001","1.0001","0.9998","105.50M","-0.01%"
"10/21/2022","1.0001","0.9999","1.0001","0.9993","109.28M","0.02%"
"10/20/2022","0.9999","0.9999","1.0001","0.9998","98.32M","0.00%"
"10/19/2022","0.9999","1.0001","1.0002","0.9999","87.86M","-0.02%"
"10/18/2022","1.0001","1.0001","1.0002","0.9999","90.49M","0.00%"
"10/17/2022","1.0001","1.0001","1.0001","0.9999","109.23M","0.00%"
"10/16/2022","1.0001","1.0000","1.0001","0.9999","11.63M","0.01%"
"10/15/2022","1.0000","1.0000","1.0001","0.9999","11.55M","0.00%"
"10/14/2022","1.0000","1.0000","1.0001","0.9999","104.29M","0.00%"
"10/13/2022","1.0000","1.0000","1.0002","0.9998","133.60M","0.00%"
"10/12/2022","1.0000","0.9999","1.0001","0.9998","73.72M","0.01%"
"10/11/2022","0.9999","0.9999","1.0000","0.9998","109.87M","0.00%"
"10/10/2022","0.9999","1.0000","1.0002","0.9998","88.75M","-0.02%"
"10/09/2022","1.0001","1.0001","1.0002","1.0000","13.68M","0.00%"
"10/08/2022","1.0001","1.0002","1.0002","1.0000","15.49M","-0.01%"
"10/07/2022","1.0002","1.0001","1.0002","0.9999","93.59M","0.01%"
"10/06/2022","1.0001","1.0002","1.0002","1.0000","69.30M","-0.01%"
"10/05/2022","1.0002","1.0002","1.0003","0.9999","100.45M","0.00%"
"10/04/2022","1.0002","1.0002","1.0003","1.0000","151.53M","0.01%"
"10/03/2022","1.0001","1.0000","1.0003","0.9998","94.55M","0.01%"
"10/02/2022","1.0000","1.0000","1.0001","0.9999","20.70M","0.00%"
"10/01/2022","1.0000","1.0001","1.0001","0.9999","19.27M","-0.01%"
"09/30/2022","1.0001","1.0001","1.0002","0.9999","126.09M","0.00%"
"09/29/2022","1.0001","0.9999","1.0001","0.9997","122.46M","0.02%"
"09/28/2022","0.9999","0.9999","1.0000","0.9997","172.50M","0.01%"
"09/27/2022","0.9998","1.0000","1.0000","0.9996","161.50M","-0.02%"
"09/26/2022","1.0000","0.9999","1.0001","0.9998","125.78M","0.01%"
"09/25/2022","0.9999","1.0000","1.0001","0.9999","22.72M","-0.01%"
"09/24/2022","1.0000","1.0000","1.0001","0.9998","21.31M","0.00%"
"09/23/2022","1.0000","1.0000","1.0000","0.9998","98.26M","0.00%"
"09/22/2022","1.0000","1.0000","1.0001","0.9998","119.16M","0.00%"
"09/21/2022","1.0000","1.0000","1.0001","0.9999","121.47M","0.00%"
"09/20/2022","1.0000","1.0001","1.0003","0.9999","108.38M","-0.01%"
"09/19/2022","1.0001","1.0000","1.0003","0.9998","131.36M","0.01%"
"09/18/2022","1.0000","1.0001","1.0001","0.9998","21.04M","-0.01%"
"09/17/2022","1.0001","1.0000","1.0001","0.9998","21.94M","0.01%"
"09/16/2022","1.0000","0.9999","1.0001","0.9996","78.59M","0.01%"
"09/15/2022","0.9999","1.0002","1.0004","0.9998","100.49M","-0.03%"
"09/14/2022","1.0002","1.0001","1.0004","0.9998","136.58M","0.01%"
"09/13/2022","1.0001","1.0002","1.0009","0.9999","131.21M","-0.01%"
"09/12/2022","1.0002","1.0002","1.0003","1.0000","102.90M","0.00%"
"09/11/2022","1.0002","1.0003","1.0005","1.0002","37.86M","-0.01%"
"09/10/2022","1.0003","1.0003","1.0005","1.0001","43.71M","0.00%"
"09/09/2022","1.0003","1.0001","1.0004","1.0000","138.06M","0.02%"
"09/08/2022","1.0001","1.0000","1.0001","0.9998","122.53M","0.01%"
"09/07/2022","1.0000","1.0000","1.0003","0.9999","119.74M","0.01%"
"09/06/2022","0.9999","0.9999","1.0009","0.9997","138.63M","0.00%"
"09/05/2022","0.9999","1.0001","1.0001","0.9993","56.27M","-0.02%"
"09/04/2022","1.0001","1.0000","1.0001","0.9999","8.98M","0.01%"
"09/03/2022","1.0000","1.0000","1.0001","0.9999","10.42M","0.00%"
"09/02/2022","1.0000","1.0000","1.0002","0.9998","78.88M","0.00%"
"09/01/2022","1.0000","0.9999","1.0001","0.9997","120.73M","0.01%"
"08/31/2022","0.9999","1.0000","1.0001","0.9998","89.80M","-0.01%"
"08/30/2022","1.0000","1.0000","1.0001","0.9999","93.92M","0.00%"
"08/29/2022","1.0000","1.0000","1.0001","0.9998","118.91M","0.00%"
"08/28/2022","1.0000","0.9999","1.0001","0.9999","9.34M","0.01%"
"08/27/2022","0.9999","1.0000","1.0001","0.9999","18.53M","-0.01%"
"08/26/2022","1.0000","1.0000","1.0003","0.9996","111.92M","0.00%"
"08/25/2022","1.0000","0.9999","1.0001","0.9998","80.55M","0.01%"
"08/24/2022","0.9999","1.0000","1.0003","0.9995","122.98M","-0.01%"
"08/23/2022","1.0000","0.9999","1.0001","0.9998","85.20M","0.01%"
"08/22/2022","0.9999","1.0000","1.0001","0.9997","121.44M","-0.01%"
"08/21/2022","1.0000","1.0000","1.0002","0.9999","25.54M","0.00%"
"08/20/2022","1.0000","1.0000","1.0002","0.9999","23.14M","0.00%"
"08/19/2022","1.0000","1.0000","1.0003","0.9998","131.17M","0.00%"
"08/18/2022","1.0000","1.0000","1.0002","0.9999","125.87M","0.00%"
"08/17/2022","1.0000","1.0001","1.0003","0.9999","94.67M","-0.01%"
"08/16/2022","1.0001","1.0002","1.0003","0.9999","89.65M","-0.01%"
"08/15/2022","1.0002","1.0003","1.0004","1.0001","74.42M","-0.01%"
"08/14/2022","1.0003","1.0004","1.0004","1.0002","39.76M","-0.01%"
"08/13/2022","1.0004","1.0004","1.0006","1.0002","38.19M","-0.01%"
"08/12/2022","1.0005","1.0005","1.0006","1.0003","82.59M","0.00%"
"08/11/2022","1.0005","1.0003","1.0007","1.0002","115.42M","0.02%"
"08/10/2022","1.0003","1.0003","1.0009","0.9997","126.58M","0.00%"
"08/09/2022","1.0003","1.0003","1.0004","1.0000","74.33M","0.00%"
"08/08/2022","1.0003","1.0002","1.0003","1.0000","75.35M","0.01%"
"08/07/2022","1.0002","1.0002","1.0003","1.0001","13.34M","0.00%"
"08/06/2022","1.0002","1.0001","1.0003","1.0000","27.17M","0.01%"
"08/05/2022","1.0001","1.0002","1.0003","0.9996","80.07M","-0.01%"
"08/04/2022","1.0002","1.0003","1.0003","0.9996","77.38M","-0.01%"
"08/03/2022","1.0003","1.0002","1.0005","1.0000","81.23M","0.01%"
"08/02/2022","1.0002","1.0003","1.0005","1.0000","86.88M","-0.01%"
"08/01/2022","1.0003","1.0003","1.0005","1.0001","81.29M","0.00%"
"07/31/2022","1.0003","1.0003","1.0004","1.0002","30.86M","0.00%"
"07/30/2022","1.0003","1.0004","1.0005","1.0002","48.44M","-0.01%"
"07/29/2022","1.0004","1.0002","1.0006","1.0001","124.52M","0.02%"
"07/28/2022","1.0002","1.0004","1.0004","1.0000","106.10M","-0.02%"
"07/27/2022","1.0004","1.0001","1.0012","0.9999","110.35M","0.03%"
"07/26/2022","1.0001","1.0000","1.0002","0.9999","112.87M","0.01%"
"07/25/2022","1.0000","1.0002","1.0002","0.9998","119.26M","-0.02%"
"07/24/2022","1.0002","1.0001","1.0003","0.9999","33.35M","0.01%"
"07/23/2022","1.0001","1.0001","1.0003","0.9999","27.70M","0.00%"
"07/22/2022","1.0001","1.0001","1.0003","0.9999","100.62M","0.00%"
"07/21/2022","1.0001","1.0001","1.0003","0.9998","88.67M","0.00%"
"07/20/2022","1.0001","1.0000","1.0004","0.9999","123.62M","0.01%"
"07/19/2022","1.0000","0.9999","1.0003","0.9998","116.77M","0.01%"
"07/18/2022","0.9999","0.9997","1.0000","0.9996","121.37M","0.02%"
"07/17/2022","0.9997","0.9997","0.9999","0.9996","15.21M","0.00%"
"07/16/2022","0.9997","0.9998","1.0000","0.9995","32.82M","-0.01%"
"07/15/2022","0.9998","0.9993","0.9999","0.9991","114.76M","0.05%"
"07/14/2022","0.9993","0.9992","0.9995","0.9991","95.40M","0.01%"
"07/13/2022","0.9992","0.9989","0.9993","0.9988","100.94M","0.03%"
"07/12/2022","0.9989","0.9991","0.9991","0.9987","85.61M","-0.02%"
"07/11/2022","0.9991","0.9993","0.9994","0.9988","66.56M","-0.02%"
"07/10/2022","0.9993","0.9995","0.9995","0.9992","19.58M","-0.02%"
"07/09/2022","0.9995","0.9993","0.9995","0.9993","18.92M","0.02%"
"07/08/2022","0.9993","0.9996","0.9997","0.9991","92.94M","-0.02%"
"07/07/2022","0.9995","0.9990","0.9997","0.9988","110.24M","0.06%"
"07/06/2022","0.9989","0.9989","0.9991","0.9988","94.89M","0.00%"
"07/05/2022","0.9989","0.9988","0.9991","0.9986","113.72M","0.01%"
"07/04/2022","0.9988","0.9987","0.9989","0.9986","86.46M","0.01%"
"07/03/2022","0.9987","0.9987","0.9989","0.9987","15.90M","0.00%"
"07/02/2022","0.9987","0.9988","0.9989","0.9986","36.28M","-0.01%"
"07/01/2022","0.9988","0.9988","0.9990","0.9985","138.15M","0.00%"
"06/30/2022","0.9988","0.9988","0.9989","0.9985","122.90M","0.00%"
"06/29/2022","0.9988","0.9986","0.9989","0.9984","160.08M","0.02%"
"06/28/2022","0.9986","0.9990","0.9991","0.9986","111.32M","-0.04%"
"06/27/2022","0.9990","0.9994","0.9995","0.9988","118.57M","-0.04%"
"06/26/2022","0.9994","0.9993","1.0000","0.9992","20.48M","0.01%"
"06/25/2022","0.9993","0.9992","0.9994","0.9991","17.29M","0.01%"
"06/24/2022","0.9992","0.9991","0.9994","0.9989","90.69M","0.01%"
"06/23/2022","0.9991","0.9989","0.9993","0.9987","116.77M","0.02%"
"06/22/2022","0.9989","0.9990","0.9991","0.9987","114.49M","-0.01%"
"06/21/2022","0.9990","0.9988","1.0000","0.9986","125.67M","0.02%"
"06/20/2022","0.9988","0.9987","0.9991","0.9985","148.33M","0.01%"
"06/19/2022","0.9987","0.9984","0.9989","0.9983","85.54M","0.03%"
"06/18/2022","0.9984","0.9989","0.9989","0.9982","168.03M","-0.05%"
"06/17/2022","0.9989","0.9986","0.9990","0.9984","114.99M","0.03%"
"06/16/2022","0.9986","0.9989","0.9990","0.9986","160.09M","-0.03%"
"06/15/2022","0.9989","0.9988","0.9990","0.9978","402.81M","0.01%"
"06/14/2022","0.9988","0.9986","0.9990","0.9983","244.03M","0.03%"
"06/13/2022","0.9985","0.9988","0.9988","0.9964","449.00M","-0.03%"
"06/12/2022","0.9988","0.9988","0.9990","0.9986","67.54M","0.00%"
"06/11/2022","0.9988","0.9988","0.9990","0.9986","37.62M","0.00%"
"06/10/2022","0.9988","0.9991","0.9993","0.9988","113.46M","-0.03%"
"06/09/2022","0.9991","0.9992","0.9994","0.9991","113.78M","-0.01%"
"06/08/2022","0.9992","0.9992","0.9995","0.9991","99.36M","0.00%"
"06/07/2022","0.9992","0.9993","0.9994","0.9990","145.02M","-0.01%"
"06/06/2022","0.9993","0.9992","0.9993","0.9990","123.26M","0.01%"
"06/05/2022","0.9992","0.9992","0.9992","0.9990","15.05M","0.00%"
"06/04/2022","0.9992","0.9990","0.9992","0.9989","15.65M","0.02%"
"06/03/2022","0.9990","0.9993","0.9994","0.9988","93.33M","-0.04%"
"06/02/2022","0.9994","0.9991","0.9994","0.9990","131.17M","0.03%"
"06/01/2022","0.9991","0.9992","0.9993","0.9988","121.22M","-0.01%"
"05/31/2022","0.9992","0.9993","0.9994","0.9990","145.77M","-0.01%"
"05/30/2022","0.9993","0.9989","0.9995","0.9989","173.77M","0.04%"
"05/29/2022","0.9989","0.9988","0.9991","0.9986","71.39M","0.01%"
"05/28/2022","0.9988","0.9989","0.9990","0.9988","26.18M","-0.01%"
"05/27/2022","0.9989","0.9989","0.9992","0.9986","120.17M","0.00%"
"05/26/2022","0.9989","0.9989","0.9992","0.9987","137.45M","0.00%"
"05/25/2022","0.9989","0.9989","0.9991","0.9987","97.29M","0.00%"
"05/24/2022","0.9989","0.9989","0.9991","0.9987","106.98M","0.00%"
"05/23/2022","0.9989","0.9990","0.9992","0.9988","111.21M","-0.01%"
"05/22/2022","0.9990","0.9988","0.9991","0.9986","31.68M","0.02%"
"05/21/2022","0.9988","0.9988","0.9989","0.9986","26.25M","0.00%"
"05/20/2022","0.9988","0.9990","0.9998","0.9986","119.32M","-0.02%"
"05/19/2022","0.9990","0.9986","0.9994","0.9985","141.91M","0.04%"
"05/18/2022","0.9986","0.9989","0.9991","0.9985","162.62M","-0.03%"
"05/17/2022","0.9989","0.9985","0.9991","0.9985","143.36M","0.04%"
"05/16/2022","0.9985","0.9988","0.9992","0.9984","222.14M","-0.03%"
"05/15/2022","0.9988","0.9987","0.9990","0.9984","82.34M","0.01%"
"05/14/2022","0.9987","0.9982","0.9988","0.9976","215.88M","0.05%"
"05/13/2022","0.9982","0.9971","0.9992","0.9962","357.23M","0.10%"
"05/12/2022","0.9972","0.9953","0.9987","0.9335","1.04B","0.19%"
"05/11/2022","0.9953","0.9997","0.9998","0.9951","486.12M","-0.44%"
"05/10/2022","0.9997","0.9997","0.9999","0.9995","258.87M","0.00%"
"05/09/2022","0.9997","0.9996","1.0000","0.9995","309.21M","0.01%"
"05/08/2022","0.9996","0.9997","0.9998","0.9996","46.14M","-0.01%"
"05/07/2022","0.9997","0.9998","0.9998","0.9995","65.09M","-0.01%"
"05/06/2022","0.9998","0.9998","0.9999","0.9996","171.00M","0.00%"
"05/05/2022","0.9998","0.9998","0.9999","0.9997","166.27M","0.00%"
"05/04/2022","0.9998","0.9998","1.0000","0.9997","113.20M","-0.01%"
"05/03/2022","0.9999","0.9999","1.0000","0.9997","84.57M","0.00%"
"05/02/2022","0.9999","1.0000","1.0001","0.9997","119.30M","-0.01%"
"05/01/2022","1.0000","1.0002","1.0003","1.0000","50.08M","-0.02%"
"04/30/2022","1.0002","0.9999","1.0002","0.9999","48.35M","0.03%"
"04/29/2022","0.9999","1.0001","1.0001","0.9997","138.71M","-0.01%"
"04/28/2022","1.0000","1.0000","1.0001","0.9999","154.50M","0.00%"
"04/27/2022","1.0000","0.9999","1.0002","0.9999","151.72M","0.01%"
"04/26/2022","0.9999","1.0000","1.0002","0.9998","142.82M","-0.01%"
"04/25/2022","1.0000","1.0003","1.0003","1.0000","163.58M","-0.02%"
"04/24/2022","1.0002","1.0002","1.0003","1.0001","23.93M","0.00%"
"04/23/2022","1.0002","1.0001","1.0006","1.0000","51.88M","0.01%"
"04/22/2022","1.0001","1.0001","1.0002","1.0000","138.39M","0.00%"
"04/21/2022","1.0001","1.0002","1.0003","1.0000","154.40M","-0.01%"
"04/20/2022","1.0002","1.0002","1.0004","1.0001","149.82M","0.01%"
"04/19/2022","1.0001","1.0001","1.0003","1.0001","115.66M","0.00%"
"04/18/2022","1.0001","1.0003","1.0004","1.0001","131.13M","-0.02%"
"04/17/2022","1.0003","1.0002","1.0003","1.0001","30.98M","0.01%"
"04/16/2022","1.0002","1.0001","1.0003","1.0001","30.97M","0.00%"
"04/15/2022","1.0002","1.0001","1.0002","0.9999","63.62M","0.01%"
"04/14/2022","1.0001","1.0002","1.0003","1.0000","143.58M","-0.01%"
"04/13/2022","1.0002","1.0002","1.0003","1.0000","137.76M","0.00%"
"04/12/2022","1.0002","1.0001","1.0003","1.0000","162.96M","0.00%"
"04/11/2022","1.0002","1.0003","1.0004","0.9999","198.06M","-0.01%"
"04/10/2022","1.0003","1.0003","1.0005","1.0002","31.88M","0.00%"
"04/09/2022","1.0003","1.0003","1.0003","1.0001","33.77M","0.00%"
"04/08/2022","1.0003","1.0002","1.0004","1.0000","111.11M","0.01%"
"04/07/2022","1.0002","1.0001","1.0003","1.0000","124.47M","0.01%"
"04/06/2022","1.0001","1.0002","1.0003","0.9999","154.95M","-0.01%"
"04/05/2022","1.0002","1.0002","1.0003","1.0000","182.22M","0.00%"
"04/04/2022","1.0002","1.0003","1.0006","0.9997","153.59M","-0.01%"
"04/03/2022","1.0003","1.0004","1.0004","1.0000","66.89M","-0.01%"
"04/02/2022","1.0004","1.0004","1.0004","1.0002","46.40M","0.00%"
"04/01/2022","1.0004","1.0003","1.0006","1.0001","235.30M","0.01%"
"03/31/2022","1.0003","1.0003","1.0005","1.0002","149.97M","0.00%"
"03/30/2022","1.0003","1.0004","1.0005","0.9998","153.50M","-0.01%"
"03/29/2022","1.0004","1.0005","1.0006","1.0003","269.51M","-0.01%"
"03/28/2022","1.0005","1.0004","1.0006","1.0002","272.92M","0.01%"
"03/27/2022","1.0004","1.0005","1.0006","1.0003","62.10M","-0.01%"
"03/26/2022","1.0005","1.0004","1.0006","1.0003","41.20M","0.01%"
"03/25/2022","1.0004","1.0005","1.0007","1.0003","104.91M","-0.01%"
"03/24/2022","1.0005","1.0004","1.0007","1.0001","158.22M","0.01%"
"03/23/2022","1.0004","1.0004","1.0005","1.0002","107.92M","-0.01%"
"03/22/2022","1.0005","1.0004","1.0006","1.0003","170.00M","0.01%"
"03/21/2022","1.0004","1.0005","1.0006","1.0003","102.17M","-0.01%"
"03/20/2022","1.0005","1.0005","1.0007","1.0004","72.56M","0.00%"
"03/19/2022","1.0005","1.0005","1.0007","1.0004","89.98M","0.00%"
"03/18/2022","1.0005","1.0004","1.0008","1.0004","141.69M","0.00%"
"03/17/2022","1.0005","1.0003","1.0006","1.0003","109.11M","0.02%"
"03/16/2022","1.0003","1.0004","1.0006","1.0001","111.29M","-0.01%"
"03/15/2022","1.0004","1.0001","1.0004","1.0000","80.87M","0.03%"
"03/14/2022","1.0001","1.0002","1.0003","1.0000","85.07M","-0.01%"
"03/13/2022","1.0002","1.0000","1.0004","1.0000","22.25M","0.01%"
"03/12/2022","1.0001","1.0001","1.0003","1.0000","17.23M","0.00%"
"03/11/2022","1.0001","1.0003","1.0006","1.0001","97.72M","-0.03%"
"03/10/2022","1.0004","1.0003","1.0005","1.0002","140.16M","0.01%"
"03/09/2022","1.0003","1.0001","1.0004","1.0000","139.47M","0.02%"
"03/08/2022","1.0001","1.0001","1.0003","1.0000","149.45M","0.00%"
"03/07/2022","1.0001","1.0002","1.0003","1.0000","155.05M","-0.01%"
"03/06/2022","1.0002","1.0002","1.0003","1.0001","58.57M","0.00%"
"03/05/2022","1.0002","1.0002","1.0003","1.0001","53.27M","0.00%"
"03/04/2022","1.0002","1.0001","1.0003","0.9999","135.96M","0.01%"
"03/03/2022","1.0001","1.0004","1.0005","0.9999","160.14M","-0.03%"
"03/02/2022","1.0004","1.0004","1.0005","1.0002","188.39M","0.00%"
"03/01/2022","1.0004","1.0003","1.0006","1.0001","233.94M","0.01%"
"02/28/2022","1.0003","1.0005","1.0006","1.0001","179.96M","-0.02%"
"02/27/2022","1.0005","1.0006","1.0006","1.0002","102.26M","-0.01%"
"02/26/2022","1.0006","1.0006","1.0007","1.0004","41.44M","0.00%"
"02/25/2022","1.0006","1.0005","1.0007","1.0003","175.46M","0.01%"
"02/24/2022","1.0005","1.0005","1.0007","1.0000","201.99M","0.00%"
"02/23/2022","1.0005","1.0005","1.0007","1.0004","115.86M","0.00%"
"02/22/2022","1.0005","1.0003","1.0007","1.0002","168.36M","0.02%"
"02/21/2022","1.0003","1.0004","1.0006","1.0003","121.03M","-0.01%"
"02/20/2022","1.0004","1.0004","1.0005","1.0002","49.62M","0.00%"
"02/19/2022","1.0004","1.0004","1.0006","1.0003","38.48M","0.00%"
"02/18/2022","1.0004","1.0006","1.0007","1.0003","124.76M","-0.02%"
"02/17/2022","1.0006","1.0006","1.0007","1.0004","134.65M","0.00%"
"02/16/2022","1.0006","1.0007","1.0008","1.0005","111.93M","0.00%"
"02/15/2022","1.0006","1.0004","1.0009","1.0004","109.65M","0.01%"
"02/14/2022","1.0005","1.0004","1.0006","1.0003","108.49M","0.00%"
"02/13/2022","1.0005","1.0005","1.0006","1.0004","39.08M","0.00%"
"02/12/2022","1.0005","1.0005","1.0006","1.0004","46.24M","0.00%"
"02/11/2022","1.0005","1.0007","1.0009","1.0004","186.91M","-0.02%"
"02/10/2022","1.0007","1.0009","1.0010","1.0005","138.08M","-0.02%"
"02/09/2022","1.0009","1.0009","1.0011","1.0007","104.77M","-0.01%"
"02/08/2022","1.0010","1.0007","1.0011","1.0005","121.40M","0.03%"
"02/07/2022","1.0007","1.0007","1.0010","1.0005","142.95M","0.01%"
"02/06/2022","1.0006","1.0006","1.0007","1.0005","20.42M","0.00%"
"02/05/2022","1.0006","1.0008","1.0009","1.0005","34.26M","-0.02%"
"02/04/2022","1.0008","1.0004","1.0009","1.0004","116.37M","0.04%"
"02/03/2022","1.0004","1.0005","1.0006","1.0003","125.65M","-0.01%"
"02/02/2022","1.0005","1.0006","1.0006","1.0003","97.05M","-0.01%"
"02/01/2022","1.0006","1.0005","1.0007","1.0003","77.31M","0.01%"
"01/31/2022","1.0005","1.0004","1.0007","1.0002","141.39M","0.01%"
"01/30/2022","1.0004","1.0002","1.0005","1.0002","28.63M","0.01%"
"01/29/2022","1.0003","1.0003","1.0005","1.0003","51.65M","0.00%"
